DATE,DE,NJ,OH,VA,WV,T_WA
2015-02-18,20.5,18.5,11.0,24.7,14.0,17.21786387543956
2015-02-19,19.5,17.25,11.909090909090908,23.9,14.166666666666664,16.967500210591414
2015-02-20,15.5,14.25,,16.875,,15.53445080907875
2015-02-21,10.0,11.0,,13.25,,11.991282957596708
2015-02-22,17.0,17.666666666666668,19.83333333333333,22.8,25.83333333333333,20.27481365569051
2015-02-23,38.0,36.25,21.58333333333333,42.9,33.5,32.55080993296671
2015-02-24,26.0,20.5,12.0,31.0,18.0,20.222048635949488
2015-02-25,17.5,13.0,11.166666666666664,21.6,16.166666666666668,14.94625739190129
2015-02-26,27.0,23.0,20.53846153846154,30.6,30.0,24.64833312529432
2015-02-27,28.5,22.75,13.4,32.3,25.83333333333333,22.22748579453945
2015-02-28,25.5,21.25,10.666666666666666,29.7,16.166666666666668,19.47556437919324
2015-03-01,23.0,19.25,12.5,26.2,22.0,18.90489143380295
2015-03-02,24.0,20.5,24.461538461538463,28.6,35.5,25.07240242222092
2015-03-03,35.0,32.75,21.153846153846157,40.4,33.0,30.628660000681556
2015-03-04,29.5,25.0,30.461538461538463,35.2,41.5,30.79979137427773
2015-03-05,40.5,39.75,29.615384615384613,49.6,42.5,38.84857259461045
2015-03-06,31.0,28.5,13.769230769230768,37.1,21.83333333333333,25.102197494219155
2015-03-07,17.0,16.5,12.416666666666664,23.7,14.666666666666664,16.842817440745566
2015-03-08,23.5,22.0,29.69230769230769,34.1,32.0,28.669592358171936
2015-03-09,40.5,38.66666666666666,34.769230769230774,49.6,44.16666666666666,40.53052387594414
2015-03-10,45.0,43.0,39.307692307692314,53.1,47.5,44.66478347482883
2015-03-11,45.0,43.66666666666666,39.384615384615394,51.3,48.33333333333334,44.44359567447149
2015-03-12,53.5,52.66666666666666,39.692307692307686,58.6,50.5,49.400989458890045
2015-03-13,42.5,39.75,38.307692307692314,49.8,47.0,42.404106830350415
2015-03-14,37.5,34.75,43.46153846153846,44.1,49.33333333333334,41.3528401392822
2015-03-15,47.0,43.5,46.46153846153846,52.3,52.66666666666666,47.56512135134485
2015-03-16,44.0,41.0,42.46153846153846,54.8,48.83333333333334,45.76376061610375
2015-03-17,44.5,41.25,53.153846153846146,56.7,56.33333333333334,50.70056776485522
2015-03-18,53.5,47.25,43.769230769230774,59.9,48.16666666666666,49.60361406717977
2015-03-19,37.0,35.666666666666664,35.46153846153846,44.0,38.16666666666666,38.00441130839903
2015-03-20,35.0,33.0,38.769230769230774,43.5,41.333333333333336,38.45739903020353
2015-03-21,35.5,32.25,40.769230769230774,42.9,42.66666666666666,38.91144429001611
2015-03-22,43.5,39.0,44.69230769230769,50.9,51.66666666666666,45.12414304812456
2015-03-23,42.0,35.75,32.46153846153846,52.8,46.0,39.87725913981515
2015-03-24,35.5,31.0,27.923076923076927,43.9,43.0,34.13840285866843
2015-03-25,35.0,33.25,32.92307692307692,44.1,46.33333333333334,36.82485298383293
2015-03-26,36.5,34.0,47.0,47.4,58.0,43.78203907918746
2015-03-27,57.5,50.0,39.846153846153854,62.2,52.5,49.91301671846887
2015-03-28,46.0,42.25,27.615384615384613,48.8,34.333333333333336,38.30637521181203
2015-03-29,33.5,33.5,23.384615384615387,35.1,26.33333333333333,29.815763697784224
2015-03-30,34.0,35.0,32.46153846153846,37.1,33.5,34.51652305265347
2015-03-31,47.0,44.25,46.53846153846154,51.7,49.83333333333334,47.4823465773415
2015-04-01,50.0,40.5,44.0,54.444444444444436,53.66666666666666,46.54850419627402
2015-04-02,44.0,41.25,45.53846153846154,49.9,46.83333333333334,45.53719294125396
2015-04-03,49.5,47.25,53.846153846153854,54.3,57.5,52.20216557052794
2015-04-04,62.5,58.75,50.230769230769226,67.8,56.0,58.00916323788445
2015-04-05,53.5,50.75,40.53846153846154,54.1,44.33333333333334,47.625338392912944
2015-04-06,49.5,48.75,51.53846153846154,49.7,49.0,50.06402994690227
2015-04-07,56.5,53.5,50.69230769230769,60.5,57.33333333333334,54.652095763382825
2015-04-08,57.0,52.5,52.69230769230769,65.0,60.5,56.505337647560474
2015-04-09,43.0,41.75,54.92307692307693,58.5,64.16666666666667,52.36542672317284
2015-04-10,42.0,39.75,60.53846153846154,51.2,69.6,52.18749059600909
2015-04-11,54.0,49.0,57.69230769230769,63.3,62.66666666666666,56.938596743949695
2015-04-12,53.0,49.5,48.30769230769231,59.8,52.66666666666666,52.10605772022321
2015-04-13,50.5,49.75,52.46153846153846,55.2,56.5,52.606403157018576
2015-04-14,57.5,56.0,64.61538461538461,62.4,68.0,61.59412010985232
2015-04-15,57.0,57.5,53.846153846153854,61.7,58.5,57.325690174013296
2015-04-16,57.5,57.5,53.615384615384606,56.9,54.66666666666666,55.75535069094695
2015-04-17,57.0,54.0,55.615384615384606,57.4,55.33333333333334,55.669577564796015
2015-04-18,64.0,62.75,62.30769230769231,66.9,64.83333333333333,63.85448902971505
2015-04-19,66.0,64.5,62.69230769230769,68.2,64.5,64.87372932545932
2015-04-20,57.0,54.0,60.615384615384606,62.1,63.0,59.19303690452814
2015-04-21,67.5,56.5,55.846153846153854,69.1,61.66666666666666,60.26106891692155
2015-04-22,58.5,57.25,50.07692307692307,59.7,52.33333333333334,55.03716795026577
2015-04-23,57.5,56.25,42.0,59.6,49.66666666666666,51.58906166673779
2015-04-24,48.0,44.25,38.53846153846154,53.2,45.66666666666666,44.746369332014886
2015-04-25,47.0,44.5,42.07692307692308,52.2,45.5,45.80602172762355
2015-04-26,43.0,45.25,45.46153846153846,47.3,46.83333333333334,45.89685741487085
2015-04-27,51.5,50.25,47.53846153846154,51.4,50.0,49.587664650812066
2015-04-28,50.0,51.75,43.30769230769231,51.8,45.66666666666666,48.271711436002725
2015-04-29,59.0,58.75,47.53846153846154,56.8,49.83333333333334,53.62230482062918
2015-04-30,60.5,61.5,51.846153846153854,59.7,54.66666666666666,57.062700355970364
2015-05-01,61.0,56.25,49.30769230769231,60.0,53.0,54.67058564985499
2015-05-02,52.0,52.25,57.384615384615394,55.8,54.16666666666666,55.18390813708321
2015-05-03,57.5,57.0,59.153846153846146,59.4,57.16666666666666,58.45727574689545
2015-05-04,64.0,61.5,63.0,64.5,61.33333333333334,62.9205228117755
2015-05-05,67.5,67.25,67.38461538461539,67.7,65.33333333333333,67.31974644227543
2015-05-06,73.0,72.0,64.92307692307692,72.0,69.66666666666667,69.30393973680957
2015-05-07,68.0,62.5,67.23076923076923,70.6,70.0,66.99390397228052
2015-05-08,65.0,64.25,70.61538461538461,68.8,71.0,68.20540587711662
2015-05-09,67.5,68.0,74.0,68.8,73.0,70.68056407485774
2015-05-10,70.5,64.25,74.30769230769229,71.0,74.5,70.51352743518112
2015-05-11,74.0,73.75,73.61538461538461,74.0,74.33333333333333,73.80801849170783
2015-05-12,73.5,74.25,75.15384615384616,74.7,75.33333333333333,74.73998959644035
2015-05-13,75.5,74.5,58.46153846153846,78.5,66.5,69.26993125251843
2015-05-14,63.0,60.0,50.0,65.4,55.0,57.58920354459864
2015-05-15,59.5,58.5,51.769230769230774,59.1,57.33333333333334,56.15716897139462
2015-05-16,62.0,60.75,67.61538461538461,64.4,67.66666666666667,64.67240449118742
2015-05-17,72.0,68.5,70.46153846153847,73.5,70.33333333333333,70.7683972708982
2015-05-18,76.0,75.0,73.69230769230771,76.1,72.66666666666667,74.71434544691574
2015-05-19,75.5,67.5,73.92307692307692,79.5,73.83333333333333,73.66974619031171
2015-05-20,73.0,70.5,58.153846153846146,78.3,67.33333333333333,67.95929745281407
2015-05-21,61.5,58.25,49.0,68.9,58.33333333333334,57.81367642715567
2015-05-22,53.0,53.75,53.0,59.0,52.66666666666666,54.79706577181573
2015-05-23,61.5,62.75,56.53846153846154,63.3,56.16666666666666,60.210892422607714
2015-05-24,60.0,56.75,59.153846153846146,62.3,60.83333333333334,59.446776274828636
2015-05-25,63.0,63.0,67.15384615384616,66.5,68.5,65.76995022944145
2015-05-26,72.0,72.75,72.61538461538461,71.7,71.83333333333333,72.34498429820316
2015-05-27,75.0,75.25,75.69230769230771,74.5,74.83333333333333,75.18029683941276
2015-05-28,79.0,76.5,73.38461538461539,78.2,73.33333333333333,75.71103745854263
2015-05-29,78.0,76.5,70.15384615384616,77.3,72.16666666666667,74.18900376069534
2015-05-30,75.0,72.0,73.53846153846153,76.3,73.66666666666667,73.9011294340708
2015-05-31,76.5,75.5,74.15384615384616,76.8,74.0,75.3006568399849
2015-06-01,79.0,75.0,59.46153846153846,77.33333333333333,73.16666666666667,69.9453649828893
2015-06-02,75.5,61.0,52.153846153846146,78.9,62.0,63.04858381013364
2015-06-03,59.0,53.75,58.230769230769226,69.7,59.33333333333334,60.13904061996334
2015-06-04,58.5,61.25,62.30769230769231,61.8,64.66666666666667,61.89328756756603
2015-06-05,60.5,60.75,69.0,63.0,68.66666666666667,64.8156831976269
2015-06-06,63.0,62.75,72.07692307692308,67.6,71.5,67.96905036465233
2015-06-07,70.0,67.25,65.92307692307692,72.7,69.5,68.43340147190257
2015-06-08,65.0,62.5,68.61538461538461,70.4,71.4,67.43520668169182
2015-06-09,72.0,71.0,70.15384615384616,74.8,73.66666666666667,71.88781308729187
2015-06-10,76.5,74.5,67.53846153846153,77.0,69.5,72.39636627401838
2015-06-11,72.0,71.0,74.46153846153847,74.4,70.83333333333333,73.20119609070397
2015-06-12,78.5,79.0,76.92307692307692,79.8,76.0,78.26858236954794
2015-06-13,82.5,80.25,77.61538461538461,81.8,77.33333333333333,79.60360538231522
2015-06-14,81.0,78.5,75.92307692307692,83.1,76.5,78.75073454231513
2015-06-15,80.5,76.25,77.92307692307692,81.4,77.66666666666667,78.45226131400787
2015-06-16,81.0,77.25,78.53846153846153,83.6,78.33333333333333,79.59854788052493
2015-06-17,82.5,76.0,73.91666666666667,85.0,78.4,77.97968664529836
2015-06-18,75.0,71.75,67.69230769230771,78.7,73.83333333333333,72.3395153748876
2015-06-19,74.0,66.25,76.92307692307692,81.2,77.5,75.03723238121938
2015-06-20,78.0,76.25,69.23076923076923,80.9,74.0,74.84796808102304
2015-06-21,78.5,70.75,70.92307692307692,80.7,75.66666666666667,73.99131696096866
2015-06-22,80.5,79.75,75.76923076923076,82.33333333333333,78.0,78.9064117177516
2015-06-23,80.5,78.75,75.0,82.7,76.33333333333333,78.35010441949522
2015-06-24,82.0,80.25,73.30769230769229,84.8,77.83333333333333,78.84002770040271
2015-06-25,74.0,73.75,69.23076923076923,78.4,72.33333333333333,73.26585522191762
2015-06-26,72.5,71.5,68.84615384615384,78.3,72.16666666666667,72.41579836266699
2015-06-27,71.5,72.75,70.30769230769229,75.55555555555556,74.33333333333333,72.65646719160395
2015-06-28,68.0,65.5,65.15384615384616,75.0,69.5,68.2184439099306
2015-06-29,72.5,68.75,65.30769230769229,72.44444444444444,65.83333333333333,68.42749980193655
2015-06-30,71.0,69.25,62.846153846153854,70.44444444444444,66.16666666666667,67.10140099714565
2015-07-01,75.0,71.75,69.0,77.6,69.83333333333333,72.29960937545756
2015-07-02,77.0,75.0,68.38461538461539,77.0,68.66666666666667,72.81444474644692
2015-07-03,70.0,70.0,67.15384615384616,74.8,67.5,70.10106281412202
2015-07-04,71.5,70.75,66.46153846153847,73.2,69.0,69.75786100247389
2015-07-05,73.5,71.5,67.53846153846153,78.2,71.66666666666667,71.91186874656124
2015-07-06,74.0,73.75,68.92307692307692,76.2,71.66666666666667,72.52636538168707
2015-07-07,79.5,75.5,72.61538461538461,78.6,72.83333333333333,75.24453226900702
2015-07-08,81.5,81.0,73.53846153846153,80.2,75.33333333333333,77.74594129093985
2015-07-09,82.5,80.5,66.38461538461539,81.5,71.5,75.14612940760335
2015-07-10,80.0,75.75,70.46153846153847,83.6,75.83333333333333,76.04725454759125
2015-07-11,77.5,76.25,68.92307692307692,81.5,74.5,74.9086424365896
2015-07-12,76.5,75.25,68.69230769230771,76.9,72.16666666666667,73.15170100364263
2015-07-13,75.0,75.75,69.84615384615384,76.0,70.16666666666667,73.31490047255907
2015-07-14,75.5,76.5,71.76923076923076,77.0,74.33333333333333,74.7465436184282
2015-07-15,79.5,75.5,74.38461538461539,79.0,73.5,76.03799099017303
2015-07-16,74.0,75.0,65.46153846153847,79.0,70.66666666666667,72.29882830512851
2015-07-17,71.0,69.25,65.53846153846153,74.4,71.33333333333333,69.43859718287501
2015-07-18,71.5,69.5,74.92307692307692,75.6,75.5,73.52092963391698
2015-07-19,80.0,79.0,80.0,81.3,80.0,80.06946331219926
2015-07-20,83.5,82.5,78.84615384615384,83.1,78.4,81.12067309043837
2015-07-21,85.5,85.25,75.07692307692308,84.7,77.83333333333333,80.96241598369375
2015-07-22,81.5,79.0,71.76923076923076,83.5,75.66666666666667,77.44221759395752
2015-07-23,74.5,73.75,68.15384615384616,77.9,71.66666666666667,72.71479137467998
2015-07-24,73.0,72.25,70.61538461538461,76.2,71.5,72.68906921366272
2015-07-25,73.5,73.25,72.46153846153847,76.0,71.5,73.60652605835865
2015-07-26,74.0,73.5,74.53846153846153,76.3,73.16666666666667,74.62722207693278
2015-07-27,78.0,78.25,76.30769230769229,78.3,75.5,77.3887964959955
2015-07-28,77.0,78.0,76.07692307692308,80.0,77.83333333333333,77.79040208591533
2015-07-29,80.0,80.75,77.69230769230771,81.3,78.66666666666667,79.63584663351043
2015-07-30,80.0,81.75,79.15384615384616,81.2,79.33333333333333,80.46123812810004
2015-07-31,82.5,81.5,74.69230769230771,82.3,75.5,78.91074815849272
2015-08-01,78.5,79.0,74.69230769230771,79.1,72.83333333333333,77.08494695713097
2015-08-02,79.0,79.0,71.92307692307692,79.1,73.33333333333333,76.11274063509082
2015-08-03,77.0,76.0,75.61538461538461,77.0,72.16666666666667,75.94175515846652
2015-08-04,78.5,78.5,73.15384615384616,79.2,74.16666666666667,76.48313937572914
2015-08-05,81.0,79.0,69.92307692307692,83.0,74.33333333333333,76.54100653458104
2015-08-06,78.0,76.25,69.07692307692308,82.2,75.5,75.22402861564566
2015-08-07,74.5,72.0,66.23076923076923,77.2,68.66666666666667,71.16568683444812
2015-08-08,75.0,73.0,68.92307692307692,74.0,72.16666666666667,71.78686317415661
2015-08-09,72.0,71.5,71.69230769230771,76.1,74.66666666666667,72.99574010039997
2015-08-10,74.0,74.0,73.84615384615384,76.4,75.0,74.64252657203643
2015-08-11,71.0,72.0,75.58333333333333,74.3,76.5,74.15257853319912
2015-08-12,77.0,75.5,72.5,79.7,73.5,75.45790230014885
2015-08-13,74.5,75.0,67.46153846153847,76.2,70.66666666666667,72.2977499158351
2015-08-14,73.0,72.5,67.84615384615384,73.33333333333333,68.0,70.77864957628582
2015-08-15,72.0,72.75,73.46153846153847,74.3,70.5,73.27661476431157
2015-08-16,75.5,77.0,74.46153846153847,75.3,73.16666666666667,75.35240745369192
2015-08-17,77.0,80.5,75.46153846153847,77.3,74.5,77.35091835371342
2015-08-18,78.5,81.5,76.92307692307692,79.4,75.83333333333333,78.8487831253458
2015-08-19,79.0,80.25,75.76923076923076,78.6,74.16666666666667,77.78459389256022
2015-08-20,81.0,80.5,77.69230769230771,80.7,77.5,79.37044935751182
2015-08-21,80.0,79.75,68.0,80.7,71.16666666666667,75.22019093339591
2015-08-22,80.0,77.25,66.0,76.6,67.83333333333333,72.50460449353973
2015-08-23,73.5,73.25,67.23076923076923,74.5,68.16666666666667,71.0990498702982
2015-08-24,71.5,71.75,70.38461538461539,74.1,72.83333333333333,71.93186097470317
2015-08-25,75.0,74.25,66.30769230769229,78.7,70.16666666666667,72.32223921022468
2015-08-26,75.0,77.0,60.53846153846154,76.2,64.5,69.98464800209179
2015-08-27,72.0,71.25,60.846153846153854,73.6,62.83333333333334,67.61345095920306
2015-08-28,70.5,69.5,65.07692307692308,72.8,64.5,68.51101798774819
2015-08-29,70.5,69.25,65.53846153846153,73.0,68.5,68.88908780829595
2015-08-30,72.0,71.0,70.76923076923076,74.1,71.83333333333333,71.82295593592103
2015-08-31,76.5,76.0,76.23076923076924,76.4,73.16666666666667,76.04771555054137
2015-09-01,80.5,81.75,76.0,78.0,75.83333333333333,78.26610334271231
2015-09-02,81.0,79.5,77.07692307692308,79.5,76.0,78.4603818889151
2015-09-03,81.0,78.25,78.15384615384616,81.5,77.0,79.09881842770004
2015-09-04,82.0,81.0,78.53846153846153,80.4,76.16666666666667,79.69534948808565
2015-09-05,80.0,76.75,75.69230769230771,80.9,76.0,77.530590908029
2015-09-06,74.0,72.0,75.69230769230771,77.8,75.66666666666667,75.17464269484438
2015-09-07,72.0,71.0,77.69230769230771,75.9,75.83333333333333,75.06889982340658
2015-09-08,77.5,75.0,79.15384615384616,77.0,75.83333333333333,77.18223066340924
2015-09-09,80.0,81.0,79.23076923076924,78.33333333333333,76.83333333333333,79.37217712980625
2015-09-10,82.5,81.5,74.0,81.9,77.5,78.66218551789743
2015-09-11,75.0,74.0,69.69230769230771,78.4,69.0,73.3479146569905
2015-09-12,73.5,72.75,64.76923076923077,75.2,71.0,70.40373264925665
2015-09-13,70.5,69.75,59.0,72.3,59.0,65.90886222449794
2015-09-14,65.0,65.5,57.53846153846154,65.3,56.66666666666666,62.01464208689743
2015-09-15,64.5,64.25,61.07692307692307,64.5,59.0,62.86568562515096
2015-09-16,68.0,68.5,66.84615384615384,67.3,63.16666666666666,67.25694339202126
2015-09-17,70.5,71.75,68.15384615384616,69.4,66.66666666666667,69.47778861809064
2015-09-18,72.0,71.25,68.84615384615384,70.7,67.33333333333333,70.0238023945371
2015-09-19,70.0,70.75,70.38461538461539,71.1,68.0,70.53218636791298
2015-09-20,73.5,70.75,66.07692307692308,73.9,71.33333333333333,69.99656858504059
2015-09-21,71.0,68.25,60.46153846153846,73.2,64.0,66.56429321158562
2015-09-22,67.0,63.75,61.30769230769231,67.0,62.5,63.753658525342246
2015-09-23,68.5,65.25,63.846153846153854,69.2,66.83333333333333,65.98128057650588
2015-09-24,67.5,65.75,64.84615384615384,69.3,67.5,66.52107597415836
2015-09-25,65.5,65.25,66.61538461538461,68.8,66.33333333333333,66.76998773060554
2015-09-26,69.5,66.75,66.23076923076923,67.8,61.83333333333334,66.64832735168876
2015-09-27,68.0,64.5,67.84615384615384,66.5,64.5,66.36970986232355
2015-09-28,69.0,63.0,69.0,68.8,65.66666666666667,67.08695125068292
2015-09-29,73.5,71.75,71.69230769230771,73.8,70.66666666666667,72.27038348822505
2015-09-30,75.5,75.0,66.53846153846153,75.9,69.0,71.8157156925807
2015-10-01,73.0,70.5,59.46153846153846,74.1,63.66666666666666,67.10795375472931
2015-10-02,61.0,58.75,56.153846153846146,62.3,58.66666666666666,58.81262452478451
2015-10-03,54.0,51.5,52.92307692307693,57.1,53.16666666666666,53.69167728791912
2015-10-04,55.5,52.0,48.384615384615394,58.7,51.5,52.547160251535104
2015-10-05,58.5,57.5,60.69230769230769,59.7,60.66666666666666,59.46852486429839
2015-10-06,58.0,57.0,62.769230769230774,61.2,62.66666666666666,60.58976450241091
2015-10-07,60.5,59.75,62.69230769230769,61.7,63.16666666666666,61.566308203781176
2015-10-08,64.5,63.0,64.23076923076923,66.0,64.8,64.40181485029782
2015-10-09,63.5,61.25,63.92307692307693,66.4,65.8,63.934082944961666
2015-10-10,68.5,68.0,60.384615384615394,71.0,66.2,65.92457569019237
2015-10-11,55.5,54.75,53.53846153846154,58.9,56.66666666666666,55.54773176044898
2015-10-12,55.5,55.25,58.30769230769231,59.2,57.0,57.53523544441285
2015-10-13,59.0,59.75,63.46153846153846,61.9,59.5,61.64998062075559
2015-10-14,66.0,63.0,56.92307692307693,68.5,61.66666666666666,62.26091515340408
2015-10-15,60.5,58.75,51.769230769230774,62.7,57.0,57.20272760481739
2015-10-16,56.5,54.75,53.07692307692307,59.0,52.83333333333334,55.22025578211696
2015-10-17,55.5,54.5,48.384615384615394,56.2,51.5,52.57435207890346
2015-10-18,49.0,45.75,39.846153846153854,51.6,43.0,45.09610120576709
2015-10-19,43.5,41.0,40.46153846153846,46.2,40.66666666666666,42.252720059581854
2015-10-20,44.0,40.25,48.07692307692307,45.2,46.16666666666666,44.89333313897051
2015-10-21,55.0,57.0,61.46153846153846,54.6,55.0,57.81995831014012
2015-10-22,58.5,61.0,60.92307692307693,58.77777777777778,57.0,60.075385485190424
2015-10-23,61.0,60.5,59.69230769230769,63.22222222222222,62.0,61.03241410981409
2015-10-24,55.5,52.25,54.30769230769231,61.444444444444436,62.33333333333334,56.13317893757356
2015-10-25,49.5,46.75,61.615384615384606,57.7,60.5,55.99134409010878
2015-10-26,58.5,57.5,50.30769230769231,62.6,56.33333333333334,56.193003574441704
2015-10-27,48.5,48.75,47.92307692307693,53.111111111111114,50.83333333333334,49.72414211259258
2015-10-28,49.0,47.25,49.69230769230769,53.1,49.16666666666666,49.87356649864902
2015-10-29,64.5,61.0,57.46153846153846,65.2,60.66666666666666,60.91524227293548
2015-10-30,64.5,63.0,46.615384615384606,63.8,54.0,56.74506883967518
2015-10-31,50.0,50.25,45.53846153846154,52.7,42.333333333333336,48.72540799475426
2015-11-01,47.5,45.5,48.07692307692307,50.1,47.5,47.850509179588734
2015-11-02,59.0,56.75,56.46153846153846,60.4,56.66666666666666,57.68573475992748
2015-11-03,55.5,54.0,55.0,58.9,58.0,55.9497042329616
2015-11-04,57.0,57.0,58.153846153846146,61.5,60.5,58.82506460311272
2015-11-05,59.0,58.5,61.53846153846154,61.8,65.16666666666667,60.888206031236045
2015-11-06,62.0,60.25,66.92307692307692,68.3,67.66666666666667,65.32358754848049
2015-11-07,70.5,68.75,58.30769230769231,70.6,65.66666666666667,65.29588098287542
2015-11-08,60.0,59.25,46.615384615384606,61.9,51.33333333333334,54.90378590973802
2015-11-09,48.5,47.5,40.92307692307692,49.9,44.33333333333334,45.583174761829916
2015-11-10,46.5,46.0,43.615384615384606,49.3,44.66666666666666,45.94950407980112
2015-11-11,59.0,55.0,47.153846153846146,59.4,49.33333333333334,53.104377756597366
2015-11-12,54.5,55.75,46.846153846153854,56.9,48.16666666666666,52.327959009765834
2015-11-13,54.0,53.75,51.69230769230769,58.3,57.33333333333334,54.422968650917994
2015-11-14,53.5,52.25,43.46153846153846,55.8,47.33333333333334,49.73931695393749
2015-11-15,43.5,43.75,41.07692307692308,46.7,42.333333333333336,43.47238333194641
2015-11-16,46.5,46.0,51.230769230769226,48.8,47.0,48.73969296675604
2015-11-17,55.0,54.75,49.07692307692307,52.3,49.16666666666666,51.707024750480294
2015-11-18,49.5,45.5,54.54545454545455,53.444444444444436,54.66666666666666,51.582513490970946
2015-11-19,54.5,49.0,62.27272727272727,59.555555555555564,61.5,57.565347446456926
2015-11-20,61.5,60.5,49.09090909090909,62.66666666666666,52.66666666666666,56.48612541136157
2015-11-21,48.0,49.0,38.90909090909091,49.66666666666666,41.66666666666666,45.034870108736285
2015-11-22,44.5,42.75,39.90909090909091,45.555555555555564,45.33333333333334,42.658166054820164
2015-11-23,44.5,46.25,27.272727272727273,43.66666666666666,33.333333333333336,37.81865238351071
2015-11-24,35.0,35.0,28.72727272727273,36.888888888888886,30.66666666666667,32.96170958434142
2015-11-25,39.0,36.0,37.0,42.22222222222222,41.16666666666666,38.41522261566213
2015-11-26,41.5,39.0,45.09090909090909,44.0,45.16666666666666,42.995919508005976
2015-11-27,49.0,46.25,54.90909090909091,50.66666666666666,54.66666666666666,51.1657171622667
2015-11-28,52.5,51.25,51.90909090909091,54.22222222222222,58.33333333333334,52.724151511976004
2015-11-29,57.0,54.25,40.54545454545455,56.77777777777778,55.33333333333334,50.045822777616905
2015-11-30,48.5,42.5,36.54545454545455,55.444444444444436,47.83333333333334,44.265929470738804
2015-12-01,45.0,38.75,38.63636363636363,45.22222222222222,47.0,41.096417459250986
2015-12-02,53.5,49.33333333333334,47.63636363636363,47.22222222222222,53.33333333333334,48.497837037916796
2015-12-03,56.0,53.33333333333334,39.63636363636363,55.0,46.16666666666666,48.43489982494387
